resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,fbclid,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,key_resp_Test2.rt,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,resp_theEnd.keys,resp_theEnd.rt
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.28,0,16,16,22,1,T,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.3121,0,17,17,1,1,E,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.2775,0,18,18,11,1,K,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,0,0.2612,0,19,19,14,1,X,none,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.2532,0,20,20,16,1,N,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.2504,0,21,21,20,1,E,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.2787,0,22,22,45,1,A,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.2435,0,23,23,12,1,L,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,0,0.248,0,24,24,24,1,X,none,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.2457,0,25,25,37,1,W,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,0,0.243,0,26,26,49,1,X,none,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,0,0.2687,0,27,27,19,1,X,none,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,0,0.3062,0,28,28,39,1,X,none,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.3681,0,29,29,46,1,F,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.2625,0,30,30,15,1,V,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.3272,0,31,31,47,1,H,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.2987,0,32,32,28,1,H,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,,1,,0,33,33,34,1,X,none,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.2926,0,34,34,41,1,T,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.4532,0,35,35,43,1,I,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.338,0,36,36,8,1,F,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,0,0.3052,0,37,37,44,1,X,none,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.293,0,38,38,38,1,E,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.3107,0,39,39,23,1,Y,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.304,0,40,40,6,1,I,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.3778,0,41,41,36,1,M,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.3783,0,42,42,35,1,N,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.2739,0,43,43,33,1,V,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,0,0.2866,0,44,44,29,1,X,none,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.2609,0,45,45,5,1,Y,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.3082,0,46,46,48,1,K,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.2847,0,47,47,0,1,W,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.362,0,48,48,26,1,A,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,space,1,0.2868,0,49,49,30,1,K,space,,
,,,,,,,,,,,,,,,,WRO90,001,,2024-02-08_10h16.35.333,Trial go no go,2020.2.10,MacIntel,60,IwAR0JRSQvI-iuVEUmDHOPasYt00Nuj786ux6qQ3mzzc2AG3ztO_9hkhK4DRw,,,,,,,,,,,,,,,,,,,,,,,,,space,14.8681
