resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,fbclid,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,17,17,2,1,R,space,0.4844,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,18,18,26,1,A,space,0.4524,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,19,19,8,1,F,space,0.4967,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,,1,0,20,20,29,1,X,none,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,,1,0,21,21,14,1,X,none,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,22,22,22,1,T,space,0.458,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,23,23,42,1,Y,space,0.5136,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,24,24,40,1,R,space,0.5323,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,,1,0,25,25,9,1,X,none,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,,1,0,26,26,24,1,X,none,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,27,27,17,1,M,space,0.4753,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,28,28,3,1,T,space,0.5899,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,29,29,10,1,H,space,0.5299,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,,1,0,30,30,19,1,X,none,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,,1,0,31,31,4,1,X,none,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,32,32,7,1,A,space,0.463,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,33,33,1,1,E,space,0.6467,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,34,34,0,1,W,space,0.6357,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,35,35,33,1,V,space,0.6281,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,36,36,45,1,A,space,0.5677,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,37,37,28,1,H,space,0.5619,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,38,38,32,1,Z,space,0.4965,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,39,39,18,1,W,space,0.7364,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,40,40,48,1,K,space,0.4932,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,41,41,27,1,F,space,0.4549,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,42,42,12,1,L,space,0.518,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,43,43,46,1,F,space,0.4948,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,44,44,41,1,T,space,0.4594,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,45,45,38,1,E,space,0.4955,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,46,46,25,1,I,space,0.4959,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,47,47,35,1,N,space,0.596,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,space,1,0,48,48,21,1,R,space,0.5623,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,,1,0,49,49,44,1,X,none,,,
,,,,,,,,,,,,,,,,WRO82,001,,2023-12-28_11h25.54.381,Trial go no go,2020.2.10,MacIntel,60,IwAR0m1HOBXGOncvQNsguCdubMQudtLmKTyISJGLs7EdyfyaHmgjRyvWZOh_Q,,,,,,,,,,,,,,,,,,,,,,,,,space,5.3737
