resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,fbclid,resp_trial_Prac1.rt,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,16,16,27,1,F,space,0.3951,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,,1,0,17,17,49,1,X,none,,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,18,18,6,1,I,space,0.3943,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,19,19,10,1,H,space,0.4195,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,20,20,40,1,R,space,0.464,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,,1,0,21,21,44,1,X,none,,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,22,22,5,1,Y,space,0.3811,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,23,23,18,1,W,space,0.4002,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,24,24,38,1,E,space,0.4667,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,25,25,21,1,R,space,0.4361,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,26,26,20,1,E,space,0.4295,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,27,27,33,1,V,space,0.5205,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,28,28,7,1,A,space,0.438,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,29,29,35,1,N,space,0.4194,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,30,30,17,1,M,space,0.4188,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,31,31,48,1,K,space,0.3825,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,32,32,47,1,H,space,0.3785,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,,1,0,33,33,19,1,X,none,,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,,1,0,34,34,24,1,X,none,,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,35,35,1,1,E,space,0.3192,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,36,36,42,1,Y,space,0.3609,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,37,37,45,1,A,space,0.3783,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,38,38,36,1,M,space,0.3941,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,39,39,11,1,K,space,0.3454,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,,1,0,40,40,39,1,X,none,,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,41,41,32,1,Z,space,0.3565,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,42,42,12,1,L,space,0.3789,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,43,43,28,1,H,space,0.5697,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,44,44,22,1,T,space,0.4155,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,45,45,16,1,N,space,0.3547,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,46,46,26,1,A,space,0.3824,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,47,47,46,1,F,space,0.3833,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,,1,0,48,48,34,1,X,none,,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,space,1,0,49,49,43,1,I,space,0.3964,,
,,,,,,,,,,,,,,,WRO95,001,,2024-03-14_07h40.46.716,Trial go no go,2020.2.10,MacIntel,60,IwAR2yxRdY4T8OEkM2cj0ep95V94hNCSxz5kS2J9-BaHQEjSQ0pKtWrb-nRog,,,,,,,,,,,,,,,,,,,,,,,,,,space,12.9407
