resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,fbclid,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,key_resp_Test2.rt,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,resp_theEnd.keys,resp_theEnd.rt
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3473,0,41,41,25,1,I,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.4151,0,42,42,15,1,V,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,,1,,0,43,43,9,1,X,none,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3806,0,44,44,16,1,N,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3659,0,45,45,47,1,H,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,,1,,0,46,46,29,1,X,none,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3183,0,47,47,21,1,R,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,space,1,0.3988,0,48,48,23,1,Y,space,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,,1,,0,49,49,19,1,X,none,,
,,,,,,,,,,,,,,,,WRO102,001,,2024-04-15_13h44.24.611,Trial go no go,2020.2.10,MacIntel,60,IwAR27qxJW9HKZ2F2W9_xplm4tTkCG7Z6lfUo448jjkqMzXv9i8obfaRVBiNM_aem_AfvHrrKYCWvWHNMp82BQJfJSsziaxu1owLz9Ay7QgJCdVPE2I8WS8rMOTJqdAemWfKzvowpnsq8b9pc1mjplZ0Y5,,,,,,,,,,,,,,,,,,,,,,,,,space,13.7491
