resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,resp_trial_Prac1.keys,resp_trial_Prac1.corr,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,stimulus_prac1,corrAns_prac1,participant,session,indywidualny kod,date,expName,psychopyVersion,OS,frameRate,fbclid,resp_trial_Prac1.rt,resp_Instr_Test1.keys,resp_Instr_Test1.rt,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test1trial.ran,stimulus_test1,corrAns_test1,resp_Instr_Test2.keys,resp_Instr_Test2.rt,key_resp_Test2.keys,key_resp_Test2.corr,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,test2trial.ran,stimulus_test2,corrAns_test2,key_resp_Test2.rt,resp_theEnd.keys,resp_theEnd.rt
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,16,16,32,1,Z,space,0.5693,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,,1,0,17,17,9,1,X,none,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,0,0,18,18,29,1,X,none,0.2828,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,19,19,0,1,W,space,0.7478,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,,1,0,20,20,49,1,X,none,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,21,21,28,1,H,space,0.6807,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,22,22,18,1,W,space,0.6302,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,23,23,15,1,V,space,0.6225,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,,1,0,24,24,4,1,X,none,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,25,25,21,1,R,space,0.4528,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,26,26,5,1,Y,space,0.4626,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,27,27,45,1,A,space,0.5131,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,28,28,37,1,W,space,0.5606,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,29,29,41,1,T,space,0.4979,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,30,30,43,1,I,space,0.4127,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,31,31,6,1,I,space,0.4051,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,32,32,22,1,T,space,0.436,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,33,33,2,1,R,space,0.5139,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,34,34,48,1,K,space,0.4491,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,35,35,11,1,K,space,0.433,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,36,36,35,1,N,space,0.5802,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,,1,0,37,37,44,1,X,none,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,38,38,12,1,L,space,0.4522,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,39,39,17,1,M,space,0.5287,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,40,40,31,1,L,space,0.4311,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,41,41,25,1,I,space,0.399,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,,1,0,42,42,24,1,X,none,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,43,43,3,1,T,space,0.4488,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,44,44,7,1,A,space,0.4176,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,45,45,1,1,E,space,0.516,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,46,46,42,1,Y,space,0.4481,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,1,0,47,47,38,1,E,space,0.3957,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,space,0,0,48,48,14,1,X,none,0.4227,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,,1,0,49,49,39,1,X,none,,,
,,,,,,,,,,,,,,,wro60,001,,2023-07-31_09h14.21.487,Trial go no go,2020.2.10,MacIntel,60,IwAR35Qt1DM7YjYiE23_qAq2KgQS3q_FRjAg-T9Y2_mND98LSOYGo_ZUPeYLE,,,,,,,,,,,,,,,,,,,,,,,,,,space,18.3171
